순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
717,영화사 2부,2008.8.22,"1,076,000",0.0%,176,1,17,프랑스,프랑스,
717,깊고 푸른 밤,1985.3.1,"950,000",0.0%,176,1,2,한국,한국,
717,엘리트 스쿼드,,"1,128,000",0.0%,176,9,35,브라질,브라질,
722,"라스트 라이프, 라스트 러브",2005.9.2,"987,000",0.0%,174,1,15,태국,"태국,일본",(주)영화랑
722,릴리 슈슈의 모든 것,2005.6.23,"1,036,000",0.0%,174,1,3,일본,일본,(주)튜브엔터테인먼트
722,태양은 가득히,1973.2.3,"1,020,000",0.0%,174,1,5,프랑스,"프랑스,이탈리아",
725,임팩트섹션3 (2008 애니충격전),2008.11.17,"848,000",0.0%,172,2,5,기타,기타,
726,스모킹,,"944,000",0.0%,171,1,3,프랑스,프랑스,
726,점퍼 + 스파이더위크가의 비밀 + 3:10 투 유마,2008.2.21,"1,830,000",0.0%,171,1,6,미국,미국,
728,달팽이: 나의 할머니,,"1,051,000",0.0%,169,1,8,일본,일본,
728,전쟁 레퀴엠,2008.6.27,"909,000",0.0%,169,1,3,영국,영국,
730,전차남,2006.9.7,"672,000",0.0%,168,1,1,일본,일본,(주)엠케이픽처스
730,"27번의 결혼리허설+10,000BC+밴티지 포인트",2008.3.13,"1,818,000",0.0%,168,1,5,기타,기타,
730,버그,2008.8.1,"1,130,000",0.0%,168,1,14,미국,미국,
730,가학의 성,2008.3.27,"1,111,500",0.0%,168,1,41,일본,일본,(주)부귀영화
730,평범한 연인들,,"976,000",0.0%,168,1,6,프랑스,프랑스,
735,애니충격전 화이트 섹션1-동화,2008.3.6,"756,000",0.0%,167,3,12,기타,기타,
736,빵과 장미,2002.5.24,"1,225,000",0.0%,166,1,13,영국,영국,㈜영화사 백두대간
736,도쿄타워,2005.11.23,"983,000",0.0%,166,1,4,일본,일본,스폰지
738,시티 오브 갓,2005.11.4,"1,211,000",0.0%,163,1,7,미국,미국,프리비젼엔터테인먼트
739,헬보이 2+신기전+맘마미아,2008.9.25,"1,738,000",0.0%,162,1,7,기타,기타,
739,이웃 13호,,"798,000",0.0%,162,1,2,일본,일본,
739,밴티지 포인트 + 바보 + 27번의 결혼리허설,2008.3.6,"1,752,000",0.0%,162,1,7,기타,기타,
739,벚꽃 편지,,"957,000",0.0%,162,1,12,일본,일본,
739,나니아 연대기2+인디아나 존스4+라스베가스에서만 생길 수 있는 일,2008.5.29,"1,776,000",0.0%,162,1,5,미국,미국,
739,인생 전서,,"867,000",0.0%,162,1,4,프랑스,"프랑스,미국",
745,러브 스토리,1996.5.11,"870,000",0.0%,161,1,2,한국,한국,
745,"아르헨티나여, 나를 위해 울어주나요?",2008.10.16,"1,005,500",0.0%,161,1,43,한국,한국,오소필름
745,장난감과 행복한 크리스마스,,"795,000",0.0%,161,1,2,이탈리아,"이탈리아,스위스,독일",
745,비트 더 드럼,2008.1.17,"1,020,000",0.0%,161,1,18,미국,미국,(주)유레카픽쳐스
745,리피피,2008.8.9,"867,000",0.0%,161,1,3,프랑스,프랑스,
750,애니충격전 가족 애니메이션 베스트전,2008.7.25,"214,000",0.0%,160,1,7,기타,기타,
750,알렉산드라,2008.6.19,"1,075,000",0.0%,160,1,35,러시아,러시아,
750,바람둥이,,"882,000",0.0%,160,1,3,미국,"미국,독일",
753,27번의 결혼리허설 + 마이 뉴 파트너 + 마이 블루베리 나이츠,2008.3.6,"1,758,000",0.0%,159,1,7,기타,기타,
754,"Once More, SIFF 2007",2008.1.4,"760,000",0.0%,157,1,26,기타,기타,
754,아나키인 재팬스케,2008.11.1,"774,000",0.0%,157,1,18,일본,일본,
754,1408,2007.8.1,"628,000",0.0%,157,2,12,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
754,무지개 여신,2006.11.30,"1,085,500",0.0%,157,1,4,일본,일본,(주)동아수출공사
758,기다리다 미쳐 + 내사랑 + 마고리엄의 장난감 백화점,2008.1.1,"1,696,000",0.0%,156,1,9,기타,기타,
758,템페스트,2008.6.27,"861,000",0.0%,156,1,3,영국,영국,
760,아사노 타다노부 특별전-밝은미래,2008.3.20,"884,000",0.0%,154,1,16,일본,일본,
760,두 번째 사랑,2007.6.21,"1,037,000",0.0%,154,1,8,한국,"한국,미국",(주)프라임엔터테인먼트
762,투야의 결혼,2007.11.1,"862,000",0.0%,153,1,36,중국,중국,스폰지
762,미디어예술제 프로그램,,"775,000",0.0%,153,1,5,기타,기타,
762,시네마디지털서울 2007,2007.7.20,"599,000",0.0%,153,1,6,기타,기타,
765,바보와 천사,,"741,000",0.0%,152,1,3,미국,미국,
766,굿 바이+뱅크 잡+바디 오브 라이즈,2008.11.12,"1,590,000",0.0%,150,1,6,기타,기타,
767,샴,2007.7.17,"596,000",0.0%,149,1,13,태국,태국,롯데쇼핑㈜롯데엔터테인먼트
767,카뮈 따윈 몰라,2007.4.19,"755,000",0.0%,149,2,56,일본,일본,(주)이모션픽처스
767,스트레인저: 무황인담,2009.3.12,"1,241,000",0.0%,149,1,2,일본,일본,미디어소프트
767,밤과 낮+시네토크,,"1,043,000",0.0%,149,1,1,한국,한국,
767,장 르누아르 특별전-풀밭 위의 오찬,2008.3.9,"770,000",0.0%,149,1,2,프랑스,프랑스,
767,가벼운 잠,2008.10.23,"845,000",0.0%,149,3,51,한국,한국,(주)키노아이디엠씨
767,뉴 코리안 웨이브,,"743,000",0.0%,149,1,5,한국,한국,
774,희년,2008.6.28,"826,000",0.0%,148,1,3,영국,영국,
774,꽃과 뱀2,2008.3.27,"974,000",0.0%,148,1,41,일본,일본,(주)부귀영화
774,국도20호선,,"708,000",0.0%,148,1,2,일본,일본,
774,가을비의 일기,,"703,000",0.0%,148,1,2,일본,일본,
774,인디아나 존스4+걸스카우트+쿵푸팬더,2008.6.5,"1,620,000",0.0%,148,1,7,기타,기타,
774,하나이 사치코의 화려한 일생,,"733,000",0.0%,148,1,13,일본,일본,
780,"첫사랑, 지옥편",2008.4.22,"805,000",0.0%,147,1,3,일본,일본,
781,시네프랑스-세상의 모든 아침,2008.4.29,"859,000",0.0%,145,1,2,프랑스,프랑스,
781,기인들,,"740,000",0.0%,145,1,3,미국,미국,
781,아르헨티나 할머니,2007.12.12,"996,500",0.0%,145,2,24,일본,일본,프리비젼엔터테인먼트
781,백야의 결혼식,2008.10.22,"844,000",0.0%,145,1,3,아이슬란드,아이슬란드,
785,장 르누아르 특별전-나나,2008.3.1,"738,000",0.0%,144,1,2,프랑스,프랑스,
785,폭력의 역사,2007.7.26,"786,000",0.0%,144,1,13,미국,미국,㈜미로비젼
785,노스모킹,,"794,000",0.0%,144,1,3,프랑스,프랑스,
785,보르히아,2007.12.27,"962,000",0.0%,144,1,25,스페인,스페인,라인트리엔터테인먼트
789,2분 후,,"715,000",0.0%,143,1,2,미국,미국,
789,같은 달을 보고 있다,2007.12.19,"964,000",0.0%,143,2,33,일본,일본,(주)이모션픽처스
789,존 휴스턴 회고전-아프리카의 여왕,2008.3.15,"730,000",0.0%,143,1,5,미국,"미국,영국",
792,촉루성의 7인-레드버전,2008.11.6,"1,386,000",0.0%,142,1,43,일본,일본,이오시바이
792,포비든 킹덤+나의 특별한 사랑이야기+워터호스,2008.4.24,"1,542,000",0.0%,142,1,6,기타,기타,
792,"연공:안녕,사랑하는 모든 것+굿 바이+서양골동양과자점 앤티크",2008.11.13,"1,532,000",0.0%,142,1,7,기타,기타,
795,스피드 레이서+아이언맨+페넬로피,2008.5.15,"1,530,000",0.0%,141,1,7,기타,기타,
795,결혼하고도 싱글로 남는법,2007.12.6,"771,000",0.0%,141,2,24,프랑스,프랑스,예지림엔터테인먼트
797,AISFF2008 국제경쟁 1,,"630,000",0.0%,140,1,2,기타,기타,
798,황진이,1986.9.18,"742,000",0.0%,139,1,2,한국,한국,
799,윌로씨의 휴가,2008.7.1,"809,000",0.0%,138,1,11,프랑스,프랑스,
799,존 휴스턴 회고전-용서받지 못할 자,,"703,000",0.0%,138,1,5,미국,미국,
799,브로큰 플라워,2005.12.8,"814,000",0.0%,138,1,15,미국,미국,스폰지
802,뮤리엘,2008.10.15,"742,000",0.0%,137,1,3,이탈리아,"이탈리아,프랑스",
802,아오이 유우의 편지,2008.6.5,"946,000",0.0%,137,1,4,일본,일본,(주)그린피쉬픽쳐스
802,장 르누아르 특별전-강,2008.3.4,"712,000",0.0%,137,1,2,인도,"인도,미국,프랑스",
805,백팔~108,,"643,000",0.0%,136,1,2,일본,일본,
805,젊은 영화제,2008.2.14,"542,000",0.0%,136,1,13,한국,한국,
805,캐쉬백,2007.5.3,"795,000",0.0%,136,1,5,영국,영국,스폰지
808,9월 단편 상상극장,,"808,000",0.0%,135,1,5,한국,한국,
808,신기전+외톨이+황시,2008.9.18,"1,446,000",0.0%,135,1,7,기타,기타,
808,유혹,,"658,000",0.0%,135,1,17,일본,일본,
808,결혼 피로연,1993.12.24,"743,000",0.0%,135,1,2,대만,"대만,미국",
808,사랑의 추구와 발견,2008.4.17,"975,500",0.0%,135,1,22,독일,독일,(주)액티버스엔터테인먼트
808,물이 없는 풀장,2008.4.22,"763,000",0.0%,135,1,10,일본,일본,
808,꼬방동네 사람들,1982.7.17,"723,000",0.0%,135,1,2,한국,한국,
808,우리도 사랑한다,2009.5.28,"747,000",0.0%,135,1,6,독일,독일,실버스푼
816,아가타와 끝없는 독서,2008.10.17,"727,000",0.0%,133,1,3,프랑스,프랑스,
817,귀향,,"618,000",0.0%,132,1,2,일본,일본,
817,아내의 애인을 만나다,2007.4.26,"890,500",0.0%,132,1,27,한국,한국,씨제이엔터테인먼트
817,호타루,2002.1.17,"798,500",0.0%,132,1,5,일본,일본,한국소니픽쳐스릴리징브에나비스타영화㈜
820,바디 오브 라이즈+공작부인+이글아이,2008.10.30,"1,412,000",0.0%,131,1,6,미국,미국,
820,서커스단의 예술가들,2008.5.13,"712,000",0.0%,131,1,2,독일,독일,
820,사랑의 도피,,"751,000",0.0%,131,1,6,프랑스,프랑스,
823,의식,,"766,000",0.0%,130,1,5,프랑스,"프랑스,독일",
823,외출,2005.9.7,"907,000",0.0%,130,1,4,한국,한국,쇼이스트(주)
825,존 휴스턴 회고전-카지노 로얄,2008.3.15,"656,000",0.0%,129,1,5,미국,"미국,영국",
826,개그맨,1989.6.24,"690,000",0.0%,128,1,2,한국,한국,
826,"AISFF2008 믹스플래닛1:봉주르 , 프랑스",,"578,000",0.0%,128,1,1,프랑스,프랑스,
826,야쿠자,2008.8.10,"661,000",0.0%,128,1,4,일본,"일본,미국",
826,바벨,2007.2.22,"920,000",0.0%,128,1,6,멕시코,"멕시코,프랑스,미국",(주)엠케이픽처스
826,백경,2008.3.15,"670,000",0.0%,128,1,5,영국,영국,
826,"굿모닝, 나잇",2006.12.1,"732,000",0.0%,128,2,59,이탈리아,이탈리아,(주)이모션픽처스
832,"가라, 가라 두 번째 처녀",2008.4.22,"721,000",0.0%,127,1,7,일본,일본,
832,귀를 기울이면,2007.11.22,"930,000",0.0%,127,1,3,일본,일본,대원미디어(주)
834,늑대소녀,2008.11.12,"596,000",0.0%,126,1,2,일본,일본,
834,"나니아 연대기-사자,마녀 그리고 옷장",2005.12.29,"800,000",0.0%,126,1,9,미국,미국,브에나비스타인터내셔널코리아
834,"10,000BC+마이 블루베리 나이츠+연을 쫓는 아이",2008.3.13,"1,378,000",0.0%,126,1,6,기타,기타,
834,나비두더지,2008.2.21,"814,500",0.0%,126,2,50,한국,한국,㈜인디스토리
834,테이크 더 리드,2008.1.10,"695,000",0.0%,126,1,13,미국,미국,㈜미로비젼
839,비키 상영 묶음4,2008.8.17,"500,000",0.0%,125,1,2,기타,기타,
839,분출기원 15세의 매춘부,2008.4.22,"702,000",0.0%,125,1,10,일본,일본,
839,AISFF2008 국제경쟁 5,,"517,000",0.0%,125,1,2,기타,기타,
839,모드 집에서의 하룻밤,2008.10.1,"834,000",0.0%,125,1,6,프랑스,프랑스,
843,임팩트섹션2 (2008 애니충격전),2008.11.17,"590,000",0.0%,124,2,5,기타,기타,
844,헐크,2003.7.4,"750,000",0.0%,123,2,31,미국,미국,UIP코리아
844,장 르누아르 특별전-황금마차,2008.3.9,"620,000",0.0%,123,1,2,이탈리아,"이탈리아,프랑스",
844,페이지 터너,2007.10.3,"642,000",0.0%,123,2,38,프랑스,프랑스,프리비젼엔터테인먼트
847,출산,,"706,000",0.0%,122,1,8,일본,일본,
847,세번째 시선,2006.11.23,"785,000",0.0%,122,1,17,한국,한국,(주)영화사 진진
849,하우투 루즈 프렌즈+고고70+공작부인,2008.10.16,"1,334,000",0.0%,121,1,7,기타,기타,
849,007 퀀텀 오브 솔러스+굿 바이+순정만화,2008.11.27,"1,304,000",0.0%,121,1,5,기타,기타,
849,3xFTM,2009.6.4,"633,000",0.0%,121,1,7,한국,한국,"시네마달,미디어지따"
849,엠,2007.10.25,"792,000",0.0%,121,1,16,한국,한국,"(주)엠엔에프씨,영화사청어람(주)"
849,3:10 투 유마 + 주노 + 어톤먼트,2008.2.21,"1,290,000",0.0%,121,1,6,기타,기타,
849,검은 드레스의 여자,,"602,000",0.0%,121,1,17,일본,일본,
855,주말에 생긴 일,,"598,000",0.0%,120,1,2,미국,미국,
855,아귀레 신의 분노,2002.8.2,"868,000",0.0%,120,1,6,서독,서독,㈜영화사 백두대간
857,정사의 이력서,2008.4.22,"666,000",0.0%,119,1,9,일본,일본,
857,장 르누아르 특별전-지하세계,2008.3.1,"599,000",0.0%,119,1,3,프랑스,프랑스,
859,리턴,2007.8.8,"591,000",0.0%,118,8,37,한국,한국,씨제이엔터테인먼트
859,수영장,,"696,000",0.0%,118,1,2,프랑스,"프랑스,이탈리아",
859,천사의 황홀,2008.4.22,"656,000",0.0%,118,1,8,일본,일본,
862,신의 아이들,,"376,000",0.0%,117,1,3,한국,한국,
862,음식남녀,1994.10.29,"656,000",0.0%,117,1,2,대만,"대만,미국",
862,거미의 계략,1996.3.30,"877,000",0.0%,117,1,9,이탈리아,이탈리아,
862,유럽횡단특급,2008.10.21,"626,000",0.0%,117,1,2,벨기에,"벨기에,프랑스",
866,AISFF2008 국제경쟁 2,,"506,000",0.0%,116,1,2,기타,기타,
866,픽사 스토리,,"577,000",0.0%,116,1,2,기타,기타,
866,수라,2008.4.22,"650,000",0.0%,116,1,3,일본,일본,
869,택시 투 더 다크 사이드,,"230,000",0.0%,115,1,2,미국,미국,
869,황혼-몇살이 되어도 남자와 여자,2008.11.1,"573,000",0.0%,115,1,18,일본,일본,
869,애니충격전 화이트 섹션2-동화,2008.3.6,"512,000",0.0%,115,3,12,기타,기타,
869,내 친구의 집은 어디인가,1996.8.17,"788,000",0.0%,115,1,11,이란,이란,
869,사일런트 힐,2006.11.9,"460,000",0.0%,115,1,12,미국,"미국,일본,프랑스,캐나다",㈜미로비젼
869,프린스 앤 프린세스,2001.5.5,"765,000",0.0%,115,1,11,프랑스,프랑스,
875,비키 상영 묶음10,,"456,000",0.0%,114,1,2,기타,기타,
875,거짓말하는 남자,,"614,000",0.0%,114,1,2,프랑스,"프랑스,체코",
875,스타비스키,2008.10.16,"609,000",0.0%,114,1,3,이탈리아,"이탈리아,프랑스",
875,극사적 에로스,,"626,000",0.0%,114,1,3,일본,일본,
875,코끼리 이야기,,"456,000",0.0%,114,1,2,호주,"호주,프랑스",
880,EIDF-대상수상작,2008.9.11,"226,000",0.0%,113,2,3,기타,기타,
880,사람을 찾습니다,2009.12.17,"788,000",0.0%,113,1,1,한국,한국,(주)키노아이디엠씨
880,SIFF2008_장편경쟁3,,"546,000",0.0%,113,1,2,한국,한국,
883,리벨리온,2008.8.1,"725,000",0.0%,112,1,29,러시아,러시아,
884,SIFF2008_해외초청3,2008.12.12,"540,000",0.0%,111,1,2,미국,미국,
884,애플시드:엑스머시나,2008.6.12,"715,500",0.0%,111,1,32,일본,일본,스폰지
884,존 휴스턴 회고전-물랭 루즈,2008.3.15,"578,000",0.0%,111,1,4,영국,영국,
884,스틸라이프,2007.6.14,"642,000",0.0%,111,1,2,홍콩,홍콩,위드시네마
888,존 휴스턴 회고전-이구아나의 밤,2008.3.15,"552,000",0.0%,110,1,3,미국,미국,
888,카트린느 드뇌브 특집,,"757,000",0.0%,110,1,15,프랑스,프랑스,
888,세브린느,1971.5.8,"629,000",0.0%,110,1,6,프랑스,프랑스,
888,AISFF2008 국제경쟁 6,,"466,000",0.0%,110,1,2,기타,기타,
888,존 휴스턴 회고전-비트 더 데블,2008.3.15,"544,000",0.0%,110,1,5,미국,"미국,영국,이탈리아",
893,인랜드 엠파이어,2007.7.26,"607,000",0.0%,109,1,3,폴란드,폴란드,(주)유레카픽쳐스
893,아사노 타다노부 특별전-카페 뤼미에르,2008.3.20,"652,000",0.0%,109,1,6,일본,일본,
893,부부의 거처,2008.6.10,"613,000",0.0%,109,1,6,프랑스,프랑스,
893,알레그로 논 트로포,,"832,000",0.0%,109,1,6,이탈리아,이탈리아,
897,장 르누아르 특별전-해변의 여인,2008.3.6,"552,000",0.0%,108,1,2,미국,미국,
897,애플시드,2007.11.22,"690,500",0.0%,108,2,15,일본,일본,㈜스튜디오이쩜영
897,데쓰 프루프,2007.9.6,"454,000",0.0%,108,1,26,미국,미국,"영화사청어람(주),(주)엠엔에프씨"
900,여학생 게릴라,2008.4.22,"595,000",0.0%,107,1,10,일본,일본,
901,AISFF2008 테마단편전:11월의 나이트메어,,"456,000",0.0%,106,1,2,기타,기타,
902,어머니는 죽지 않는다,2007.9.12,"600,000",0.0%,105,1,42,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
902,주노 + 밴티지 포인트 + 3:10 투 유마,2008.2.28,"1,158,000",0.0%,105,1,7,기타,기타,
904,AISFF2008 국제경쟁 3,,"458,000",0.0%,104,1,2,기타,기타,
904,애니충격전 레드-가족,2008.3.6,"463,000",0.0%,104,3,12,기타,기타,
904,적도의 꽃,1983.10.29,"541,000",0.0%,104,1,2,한국,한국,
904,비키 상영 묶음12,,"413,200",0.0%,104,2,3,한국,한국,
908,안녕하세요 하나님,1987.12.24,"538,000",0.0%,103,1,4,한국,한국,
908,시그라프 07 BEST ET,2008.5.22,"508,000",0.0%,103,1,2,기타,기타,
908,리튼,2008.12.26,"650,000",0.0%,103,1,25,한국,한국,㈜인디스토리
908,하늘을 걷는 소년,2008.10.23,"591,500",0.0%,103,3,30,한국,한국,(주)키노아이디엠씨
908,첫사랑,1993.1.22,"560,000",0.0%,103,1,2,한국,한국,
908,신비의 바다,,"457,000",0.0%,103,1,7,미국,"미국,캐나다",
914,죽음의 가시,2008.11.3,"796,000",0.0%,102,1,4,일본,일본,
915,에덴 동산과 그 이후,2008.10.21,"543,000",0.0%,101,1,2,프랑스,프랑스,
915,이노센스,2004.10.8,"694,500",0.0%,101,1,7,일본,일본,(주)시네마서비스
915,가미가제 이야기,,"202,000",0.0%,101,2,3,일본,"일본,미국",
918,인생은 소설이다,2008.10.14,"520,000",0.0%,100,1,3,프랑스,프랑스,
918,경쟁단편_일반3,,"486,000",0.0%,100,1,2,미국,미국,
918,우리들의 행복한 시간,2006.9.14,"466,000",0.0%,100,1,15,한국,한국,(주)프라임엔터테인먼트
918,AISFF2008 국제경쟁 7,,"436,000",0.0%,100,1,2,기타,기타,
922,패밀리섹션3 (2008 애니충격전),2008.11.17,"479,000",0.0%,99,2,6,기타,기타,
923,운명,,"562,000",0.0%,98,1,6,프랑스,"프랑스,스위스",
923,포그 오브 워,,"196,000",0.0%,98,1,3,미국,미국,
923,애니충격 감독열전-김운기 섹션,,"493,000",0.0%,98,1,4,한국,한국,
923,쿵후선생,2008.6.15,"536,000",0.0%,98,1,2,대만,대만,
923,나탈리 그랑제,2008.10.19,"507,000",0.0%,98,1,3,프랑스,프랑스,
923,수용소의 삶 : 디지털 삼인삼색2007,2007.11.29,"677,000",0.0%,98,2,56,한국,한국,(주)이모션픽처스
929,서양골동양과자점 앤티크+과속스캔들+굿 바이,2008.12.3,"1,080,000",0.0%,97,1,8,기타,기타,
930,패밀리섹션2 (2008 애니충격전),2008.11.17,"461,000",0.0%,96,1,5,기타,기타,
930,철콘 근크리트,2007.8.2,"654,000",0.0%,96,1,6,일본,일본,스폰지
930,미남이시네요,2007.9.21,"618,000",0.0%,96,2,44,프랑스,프랑스,(주)이모션픽처스
933,젊은 남자,1994.12.17,"507,000",0.0%,95,1,2,한국,한국,
933,키사라즈 캐츠아이-일본시리즈,,"558,000",0.0%,95,1,2,일본,일본,
933,괴담,,"656,000",0.0%,95,1,3,일본,일본,
933,애니충격 감독열전-레지나 페소아,2008.7.4,"534,000",0.0%,95,1,5,기타,기타,
933,마르셀의 추억,1998.1.24,"562,000",0.0%,95,1,2,프랑스,프랑스,
938,그것에 관하여,2008.1.10,"606,000",0.0%,94,1,26,미국,미국,(주)코랄픽쳐스
938,키사라즈 캐츠아이-월드시리즈,,"556,000",0.0%,94,1,2,일본,일본,
938,행복,2007.10.3,"611,000",0.0%,94,1,10,한국,한국,(주)쇼박스
938,경쟁단편_학생4,,"443,000",0.0%,94,1,2,한국,한국,
942,귀향,2006.9.21,"645,000",0.0%,93,1,8,스페인,스페인,(주)스폰지이엔티
943,적군-PFLP:세계전쟁선언,2008.4.22,"510,000",0.0%,92,1,3,일본,일본,
943,팩토리 걸,2007.5.31,"521,000",0.0%,92,1,5,미국,미국,스폰지
943,준벅,2007.6.28,"525,000",0.0%,92,1,1,미국,미국,프리비젼엔터테인먼트
943,섹스게임,2008.4.22,"502,000",0.0%,92,1,3,일본,일본,
943,애니충격감독열전-장형윤,,"532,000",0.0%,92,1,5,한국,한국,
948,단편 상상극장,,"546,000",0.0%,91,1,8,한국,한국,
