,movieCd,movieNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
1587,20154141,스타워즈: 깨어난 포스,135,12세이상관람가,해리슨 포드,마크 해밀,캐리 피셔,월트디즈니컴퍼니코리아(주)
1588,20140180,타워 블록,90,청소년관람불가,셰리던 스미스,잭 오코넬,랠프 브라운,(주)토러스엔터테인먼트
1589,20020162,스타워즈 에피소드 2 : 클론의 습격,141,전체관람가,이완 맥그리거,나탈리 포트만,,이십세기폭스필름코퍼레이션
1590,20124045,코리아,127,12세이상관람가,하지원,배두나,한예리,(주)더타워픽쳐스
1591,20129806,맥코리아,77,15세이상관람가,공지영,탁현민,강희용,(주)디케이미디어
1592,20119827,러브 인 코리아,77,12세이상관람가,마붑 알엄 펄럽,리아즈,,프리포트
1593,20124936,나의 PS 파트너,114,청소년관람불가,지성,김아중,신소율,나의PS파트너 문화산업전문회사
1594,20124399,반창꼬,120,15세이상관람가,고수,한효주,마동석,(주)영화사오름
1595,20113916,러브픽션,121,15세이상관람가,하정우,공효진,이병준,(주)삼거리픽쳐스
1596,20124142,언터처블: 1%의 우정,112,12세이상관람가,프랑수아 클뤼제,오마 사이,,(주)넥스트엔터테인먼트월드(NEW)
1597,20126667,아이스 에이지 4: 대륙 이동설,92,전체관람가,존 레귀자모,레이 로마노,데니스 리어리,이십세기폭스코리아(주)
1598,20124063,공모자들,111,청소년관람불가,임창정,최다니엘,오달수,(주)영화사채움
1599,20124136,마다가스카3 : 이번엔 서커스다!,93,전체관람가,벤 스틸러,크리스 록,데이빗 쉼머,씨제이이앤엠(주)
1600,20110249,하울링,114,15세이상관람가,송강호,이여진,이나영,오퍼스픽쳐스
1601,20124057,용의자X,119,15세이상관람가,류승범,이요원,조진웅,(주)케이앤엔터테인먼트
1602,20124065,차형사,110,15세이상관람가,강지환,성유리,이수혁,(주)영화사홍
1603,20124066,은교,129,청소년관람불가,박해일,김무열,김고은,정지우 필름
1604,20124400,간첩,115,15세이상관람가,김명민,염정아,유해진,(주)영화사울림
1605,19990076,간첩 리철진,105,15세 미만인 자는 관람할 수 없는 등급 ,유오성,김형일,박인환,㈜씨네월드
1606,20030439,그녀를 모르면 간첩,100,15세관람가,공유,김정화,백일섭,(주)엠쓰리엔터테인먼트
1607,20030002,이중간첩,123,15세관람가,한석규,고소영,강나라,쿠앤필름(주)
1608,20124032,간기남,117,청소년관람불가,박희순,박시연,주상욱,(주)트로피엔터테인먼트
1609,20127634,메리다와 마법의 숲,102,전체관람가,켈리 맥도날드,빌리 코놀리,엠마 톰슨,한국소니픽쳐스릴리징브에나비스타영화㈜
1610,20125647,토탈 리콜,118,15세이상관람가,콜린 파렐,케이트 베킨세일,제시카 비엘,한국소니픽쳐스릴리징브에나비스타영화㈜
1611,19900351,토탈리콜,113,고등학생이상관람가,아놀드 슈왈제네거,레이첼 티코틴,샤론 스톤,카롤코 픽쳐스
1612,20124049,R2B: 리턴투베이스,113,15세이상관람가,정지훈,유준상,신세경,(주)주머니필름
1613,20124064,돈의 맛,115,청소년관람불가,김강우,백윤식,윤여정,휠므빠말주식회사
1614,20113886,회사원,96,청소년관람불가,소지섭,이미연,곽도원,영화사심미안(주)
1615,20141782,가디언스,133,청소년관람불가,틸 슈바이거,모리츠 블라이브트로이,루나 슈바이거,씨네그루(주)다우기술
1616,20149317,가디언즈 오브 갤럭시,121,12세이상관람가,크리스 프랫,조 샐다나,데이브 바티스타,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1617,20126407,가디언즈,97,전체관람가,크리스 파인,알렉 볼드윈,휴 잭맨,드림웍스 애니메이션
1618,20100215,점박이:한반도의 공룡3D,88,전체관람가,이형석,신용우,구자형,(주)드림써치C&C
1619,20126409,본 레거시,135,15세이상관람가,제레미 레너,레이첼 웨이즈,에드워드 노튼,유니버설픽쳐스인터내셔널 코리아(유)
1620,20128687,가문의 영광5 - 가문의 귀환,104,15세이상관람가,조성현,정준호,김민정,(주)태원엔터테인먼트
1621,20124051,시체가 돌아왔다,110,15세이상관람가,이범수,류승범,김옥빈,(주)씨네이천
1622,20113671,원더풀 라디오,120,15세이상관람가,이민정,이정진,이광수,(주)영화사아이비젼
1623,20124348,돈 크라이 마미,91,15세이상관람가,유선,남보라,유오성,(주)씨네마골뱅이
1624,19970295,돈크라이마미,97,연소자관람불가,제니퍼 제이슨 리,론 엘다드,지나 말론,(주)쇼타임
1625,20125086,프로메테우스,123,청소년관람불가,누미 라파스,마이클 패스벤더,샤를리즈 테론,이십세기폭스코리아(주)
1626,20126448,스텝업4 : 레볼루션,98,12세이상관람가,라이언 구즈만,캐서린 맥코믹,메간 본,롯데쇼핑㈜롯데엔터테인먼트
1627,20113887,점쟁이들,119,15세이상관람가,김수로,오상철,강예원,(주)사람엔터테인먼트
1628,20124096,디스 민즈 워,97,15세이상관람가,리즈 위더스푼,크리스 파인,톰 하디,이십세기폭스코리아(주)
1629,20124629,존 카터: 바숨 전쟁의 서막,132,12세이상관람가,테일러 키취,린 콜린스,윌렘 데포,한국소니픽쳐스릴리징브에나비스타영화㈜
1630,20124080,나는 왕이로소이다,120,12세이상관람가,주지훈,백윤식,변희봉,데이지엔터테인먼트
1631,20113920,토르: 마법망치의 전설,83,전체관람가,하동훈,최효종,김원효,롯데쇼핑㈜롯데엔터테인먼트
1632,20113745,스노우 화이트 앤 더 헌츠맨,127,12세이상관람가,샤를리즈 테론,크리스틴 스튜어트,크리스 헴스워스,유니버설픽쳐스인터내셔널 코리아(유)
1633,20129388,주먹왕 랄프,108,전체관람가,존 C. 라일리,잭 맥브레이어,제인 린치,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1634,20113532,미쓰GO,115,15세이상관람가,고현정,유해진,성동일,영화사 도로시(주)
1635,20124127,헝거게임: 판엠의 불꽃,142,15세이상관람가,제니퍼 로렌스,조쉬 허처슨,리암 헴스워스,라이온스 게이트 필름즈
1636,20154730,화장실의 피에타,120,15세이상관람가,노다 요지로,스기사키 하나,,THE 픽쳐스
1637,20124934,피에타,104,청소년관람불가,조민수,이정진,권세인,(주)김기덕 필름
1638,20124420,맨 온 렛지,102,15세이상관람가,샘 워싱턴,엘리자베스 뱅크스,,롯데쇼핑㈜롯데엔터테인먼트
1639,20129368,파파로티,127,15세이상관람가,한석규,이제훈,오달수,케이엠컬쳐㈜
1640,20112181,스파이 파파,80,전체관람가,민경진,이두일,김소현,영화사 활동사진
1641,19940276,그린 파파야 향기,103,중학생이상관람가,트란 누 옌케,,,(주)하명중 영화제작소
1642,20149668,백설공주 살인사건,126,15세이상관람가,이노우에 마오,아야노 고,,주식회사 씨네룩스
1643,20148128,백설공주의 마지막 키스,104,12세이상관람가,마리벨 베르두,안젤라 몰리나,,㈜영화사 백두대간
1644,20133773,백설공주: 또 다른 이야기,90,15세이상관람가,엘리자 베넷,제인 마치,,(주)케이알씨지
1645,20125426,백설공주,108,전체관람가,줄리아 로버츠,릴리 콜린스,아미 해머,롯데쇼핑㈜롯데엔터테인먼트
1646,20125866,다크 섀도우,112,15세이상관람가,조니 뎁,미쉘 파이퍼,에바 그린,워너브러더스 코리아(주)
1647,20128270,루퍼,119,청소년관람불가,조셉 고든 레빗,브루스 윌리스,에밀리 블런트,(주)에스비에스콘텐츠허브
1648,20127306,명탐정 코난: 11번째 스트라이커,110,12세이상관람가,김선혜,강수진,이정구,씨제이이앤엠(주)
1649,20124055,아부의 왕,118,15세이상관람가,송새벽,성동일,김성령,(주)황금주전자
1650,20113951,페이스메이커,124,12세이상관람가,김명민,안성기,고아라,(주)드림캡쳐
1651,20124946,락아웃: 익스트림미션,94,15세이상관람가,가이 피어스,매기 그레이스,조셉 길건,롯데쇼핑㈜롯데엔터테인먼트
1652,20110882,밀레니엄 : 여자를 증오한 남자들,157,청소년관람불가,다니엘 크레이그,루니 마라,,한국소니픽쳐스릴리징브에나비스타영화㈜
1653,20125916,두 개의 달,86,15세이상관람가,박한별,김지석,박진주,(주)고스트픽처스
1654,20156629,더 크로니클: 뮤턴트의 반격,126,15세이상관람가,오카다 마사키,소메타니 쇼타,나루미 리코,(주)영화사오원
1655,20124666,크로니클,84,15세이상관람가,데인 드한,알렉스 러셀,마이클 B. 조던,이십세기폭스코리아(주)
1656,20101069,데블,80,15세이상관람가,크리스 메시나,로건 마샬-그린,제니 오하라,미디어라이트캐피탈
1657,19980074,타이타닉,195,15세 미만인 자는 관람할 수 없는 등급 ,레오나르도 디카프리오,케이트 윈슬렛,,파라마운트 픽쳐스
1658,20126142,타이타닉 2,90,12세이상관람가,쉐인 반 다이크,마리 웨스트브룩,브루스 데이비슨,(유)조이앤컨텐츠그룹
1659,20126686,미드나잇 인 파리,94,15세이상관람가,오웬 윌슨,마리옹 꼬띠아르,레이첼 맥아담스,(주)나이너스엔터테인먼트
1660,20125338,링컨: 뱀파이어 헌터,105,청소년관람불가,벤자민 워커,도미닉 쿠퍼,루퍼스 스웰,이십세기폭스코리아(주)
1661,20125406,음치 클리닉,124,12세이상관람가,박하선,윤상현,박철민,(주)전망좋은 영화사
1662,20127494,늑대아이,117,전체관람가,미야자키 아오이,오사와 타카오,,(주)미디어데이
1663,20127546,남영동1985,106,15세이상관람가,박원상,이경영,명계남,(주)아우라픽처스
1664,20158242,무서운 이야기 3 : 화성에서 온 소녀,94,15세이상관람가,임슬옹,경수진,박정민,(주)수필름
1665,20134248,무서운 이야기 2 '탈출',,15세이상관람가,,,,(주)수필름
1666,20136058,무서운 이야기 2,95,15세이상관람가,박성웅,우혜진,이세영,(주)수필름
1667,20124349,무서운 이야기,108,청소년관람불가,김현수,노강민,진태현,(주)수필름
1668,20128247,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,72,전체관람가,마츠모토 리카,오오타니 이쿠에,미야노 마모루,씨제이이앤엠(주)
1669,20127108,모모와 다락방의 수상한 요괴들,120,전체관람가,미야마 카렌,유카,이선,프로덕션 I.G.
1670,20127887,빌리와 용감한 녀석들 3D,93,전체관람가,,,,(주)에스비에스콘텐츠허브
1671,20113889,로렉스,86,전체관람가,대니 드비토,잭 에프런,에드 헬름스,유니버설픽쳐스인터내셔널 코리아(유)
1672,20129626,위험한 관계,111,청소년관람불가,장동건,장쯔이,장백지,씨제이이앤엠(주)
1673,19910127,위험한 사랑,95,연소자관람불가,클라우스 슈왈츠코프,나스타샤 킨스키,크리스티앙 쿼드프리그,씨제이이앤엠(주)
1674,19940372,위험한 관계,92,연소자관람불가,달리아 디 라자로,,,유성필름
1675,20157906,더 그레이트 서커스,171,12세이상관람가,아미르 칸,캐트리나 케이프,,(유)영화사 화수분
1676,20124021,더 그레이,116,15세이상관람가,리암 니슨,더못 멀로니,,(주)팝파트너스
1677,20113636,네버엔딩 스토리,114,15세이상관람가,엄태웅,김현정,정려원,아일랜드픽처스(주)
1678,20148210,빨간머리 앤 : 네버엔딩스토리,88,전체관람가,이지영,온영삼,성선녀,와이드 릴리즈(주)
1679,20113472,우리는 동물원을 샀다,124,전체관람가,맷 데이먼,스칼렛 요한슨,,이십세기폭스코리아(주)
1680,20123217,극장판 포켓몬스터 베스트위시「메로엣타의 반짝반짝 음악회」,20,전체관람가,,,,(주)포켓몬코리아
1681,20125427,짱구는 못말려 극장판: 태풍을 부르는 황금스파이 대작전,107,전체관람가,야지마 아키코,나라하시 미키,후지와라 케이지,롯데쇼핑㈜롯데엔터테인먼트
1682,20111774,가비,115,15세이상관람가,주진모,김소연,박희순,(주)오션필름
1683,19880202,라가비아,100,연소자관람불가,로라 안토엘리,,,㈜현대휠코
1684,20156749,19곰 테드 2,115,청소년관람불가,마크 월버그,세스 맥팔레인,아만다 사이프리드,유니버설픽쳐스인터내셔널 코리아(유)
1685,20129166,19곰 테드,106,청소년관람불가,마크 월버그,밀라 쿠니스,세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유)
1686,20126388,잠베지아: 신비한 나무섬의 비밀,83,전체관람가,사무엘 L. 잭슨,아비게일 브레스린,제프 골드블럼,롯데쇼핑㈜롯데엔터테인먼트
1687,20124874,서약,104,15세이상관람가,레이첼 맥아담스,채닝 테이텀,,한국소니픽쳐스릴리징브에나비스타영화㈜
1688,20124070,강철대오:구국의 철가방,113,15세이상관람가,김인권,유다인,조정석,스페이스엠(주)
1689,20126566,캐빈 인 더 우즈,95,청소년관람불가,크리스 헴스워스,크리스틴 코놀리,안나 허치슨,롯데쇼핑㈜롯데엔터테인먼트
1690,20113391,나는 공무원이다,101,전체관람가,윤제문,송하윤,성준,마포필름
1691,20126089,자칼이 온다,107,15세이상관람가,송지효,김재중,오달수,(주)노마드필름
1692,20129092,테드: 황금도시 파이티티를 찾아서,92,전체관람가,하동훈,보라,,(주)싸이더스
1693,20113811,코알라 키드 : 영웅의 탄생,85,전체관람가,태민,써니,윤다훈,㈜디지아트프로덕션
1694,20112561,원 데이,107,15세이상관람가,앤 해서웨이,짐 스터게스,,(주)팝파트너스
1695,20127266,극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,100,전체관람가,미즈타 와사비,오오하라 메구미,카카즈 유미,롯데쇼핑㈜롯데엔터테인먼트
1696,20124449,세이프 하우스,115,15세이상관람가,덴젤 워싱턴,라이언 레놀즈,,유니버설픽쳐스인터내셔널 코리아(유)
1697,20113652,다크아워,89,12세이상관람가,에밀 허쉬,올리비아 썰비,,이십세기폭스코리아(주)
1698,20113821,더 레이븐,110,청소년관람불가,존 쿠삭,루크 에반스,앨리스 이브,롯데쇼핑㈜롯데엔터테인먼트
1699,20149769,잠자는 숲속의 미녀와 야수,89,15세이상관람가,핀 존스,그레이스 반 디엔,,스크린조이
1700,20148795,미녀와 야수,113,전체관람가,레아 세이두,뱅상 카셀,,(주)넥스트엔터테인먼트월드(NEW)
