,movieCd,movieNm,director,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyNm
265,20113971,블루 엘리펀트,콤핀 켐군니르드,2009,20111229,장편,미국,애니메이션,피어메이커스스튜디오
266,20030206,베이직,존 맥티어난,2003,20040206,장편,미국,액션,피어메이커스스튜디오
267,20040465,러브 미 이프 유 대어,얀 사뮤엘,2004,20040305,장편,프랑스,멜로/로맨스,프랑스2시네마
268,20040761,룩 앳 미,아그네스 자우이,2004,20041223,장편,프랑스,드라마,까날 플러스
269,20040480,고독이 몸부림칠 때,이수인 ,2003,20040319,장편,한국,코미디,(주)마술피리
270,20162002,명탐정 코난: 순흑의 악몽,시즈노 코분,2016,20160803,장편,일본,애니메이션,(주)마술피리
271,20145502,남과 여,이윤기,2015,20160225,장편,한국,멜로/로맨스,(주)영화사봄
272,20050180,웰컴 투 동막골,박광현,2005,20050804,장편,한국,전쟁,필름있수다
273,20050219,가문의 위기(가문의 영광2),정용기,2005,20050907,장편,한국,코미디,(주)태원엔터테인먼트
274,20040785,말아톤,정윤철,2005,20050127,장편,한국,드라마,시네라인투(주)
275,20050310,해리포터와 불의 잔,마이크 뉴웰,2005,20051201,장편,미국,판타지,워너 브러더스 픽쳐스
276,20153032,러브 아일랜드,야스밀라 즈바니치,2014,20160503,장편,크로아티아,코미디,워너 브러더스 픽쳐스
277,20131984,일탈여행: 프라이빗 아일랜드,한상희,2013,20130829,장편,한국,멜로/로맨스,(주)컨텐츠로드
278,20144422,아일랜드 - 시간을 훔치는 섬,박진성,2014,20151126,장편,한국,미스터리,(주)고앤고필름
279,20081718,로맨틱 아일랜드,강철우,2008,20081224,장편,한국,멜로/로맨스,㈜스토리팩토리
280,20144361,원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~,모리타 히로유키,2012,20141210,장편,일본,애니메이션,㈜스토리팩토리
281,20040786,공공의 적 2,강우석,2005,20050127,장편,한국,드라마,(주)시네마서비스
282,20050148,친절한 금자씨,박찬욱,2005,20050729,장편,한국,스릴러,(주)모호필름
283,20163189,태풍이 지나가고,고레에다 히로카즈,2016,20160727,장편,일본,드라마,(주)모호필름
284,20122785,롤러코스터,하정우,2013,20131017,장편,한국,코미디,(주)판타지오픽쳐스
285,20161595,스파이: 작전명 태풍,페트르 아멜린,2013,20160303,장편,러시아,전쟁,(주)판타지오픽쳐스
286,20050326,태풍,곽경택,2005,20051214,장편,한국,드라마,씨제이엔터테인먼트
287,20050015,태풍태양,정재은,2004,20050602,장편,한국,드라마,필름매니아(주)
288,20050113,미스터 & 미세스 스미스,더그 라이만,2005,20050616,장편,미국,멜로/로맨스,뉴리전시 픽쳐스
289,20050239,너는 내 운명,박진표,2005,20050923,장편,한국,멜로/로맨스,(주)영화사봄
290,20164823,인터스텔라: 우주 전쟁,마를린 맥코헨,2015,20160609,장편,미국,SF,한림영화
291,20162827,우주전쟁 : 화성을 지켜라,마크 앳킨스,2009,20160407,장편,미국,SF,한림영화
292,20161563,우주 전쟁 : 지구대침공,썬더 레빈,2013,20160128,장편,미국,액션,한림영화
293,20156404,배틀 오브 스페이스: 우주전쟁,닐 존슨,2006,20150226,장편,호주,SF,한림영화
294,20145083,우주전쟁: 지구 최후의 날,존 라이드,2014,20141224,장편,미국,액션,한림영화
295,20050137,우주전쟁,스티븐 스필버그,2005,20050707,장편,미국,드라마,엠블린엔터테인먼트
296,20040778,마파도,추창민,2004,20050310,장편,한국,코미디,코리아 엔터테인먼트
297,20060407,마파도2,이상훈 ,2007,20070118,장편,한국,코미디,코리아 엔터테인먼트
298,20050232,내 생애 가장 아름다운 일주일,민규동,2005,20051007,장편,한국,멜로/로맨스,(주)두사부필름
299,20090336,킹콩을 들다,박건용,2009,20090701,장편,한국,드라마,(주)알지엔터웍스
300,20050324,킹콩,피터 잭슨,2005,20051214,장편,미국,드라마,유니버셜 픽쳐스
301,20081075,킹콩의 대역습,최영철 ,1976,19760723,장편,한국,판타지,국제
302,19870088,킹콩 2 ,존 길러민,1986,19870101,장편,미국,SF,국제
303,20050178,박수칠 때 떠나라,장진,2005,20050811,장편,한국,드라마,(주)어나더썬데이
304,20050292,광식이 동생 광태,김현석,2005,20051123,장편,한국,코미디,(주)엠케이픽처스 
305,20050076,혈의 누,김대승,2004,20050504,장편,한국,스릴러,(주)싸이더스
306,20050077,댄서의 순정,박영훈,2004,20050428,장편,한국,드라마,(주)컬처캡미디어
307,20050010,콘스탄틴,프란시스 로렌스,2005,20050208,장편,미국,드라마,워너 브러더스 픽쳐스
308,20050013,잠복근무,박광춘,2005,20050317,장편,한국,코미디,(주)마인엔터테인먼트 
309,19940382,맨하탄 잠복근무 ,황지강,1992,19941119,장편,홍콩,범죄,골든하베스트
310,19930240,잠복근무2,존 바담,1993,19931113,장편,미국,드라마,터치스톤 픽처스
311,20050110,연애의 목적,한재림,2005,20050610,장편,한국,드라마,(주)싸이더스
312,20050085,스타워즈 에피소드3 - 시스의복수,조지 루카스,2005,20050526,장편,미국,SF,루카스필름
313,20050049,주먹이 운다(Crying Fist),류승완,2004,20050401,장편,한국,드라마,(주)브라보엔터테인먼트
314,20149859,마다가스카의 펭귄,에릭 다넬,2014,20141231,장편,미국,애니메이션,(주)브라보엔터테인먼트
315,20124136,마다가스카3 : 이번엔 서커스다!,에릭 다넬,2012,20120606,장편,미국,애니메이션,(주)브라보엔터테인먼트
316,20050140,마다가스카,에릭 다넬,2005,20050714,장편,미국,애니메이션,드림웍스 SKG
317,20081791,마다가스카 2,에릭 다넬,2008,20090108,장편,미국,애니메이션,드림웍스 애니메이션
318,20050261,야수와 미녀,이계벽,2005,20051027,장편,한국,코미디,시오필름(주)
319,20050064,간 큰 가족,조명남,2005,20050609,장편,한국,코미디,(주)두사부필름
320,20050225,찰리와 초콜릿 공장,팀 버튼 ,2005,20050916,장편,미국,코미디,빌리지 로드쇼 픽쳐스
321,20050330,작업의 정석,오기환,2005,20051221,장편,한국,코미디,영화사청어람(주)
322,20050078,킹덤 오브 헤븐,리들리 스콧,2005,20050504,장편,미국,액션,이십세기폭스필름코퍼레이션
323,20050008,B형 남자친구,최석원,2004,20050203,장편,한국,코미디,(주)시네마제니스 
324,20050017,달콤한 인생,김지운,2004,20050401,장편,한국,액션,(주)영화사봄
325,20050280,미스터 소크라테스,최진원,2005,20051110,장편,한국,액션,㈜커리지필름
326,20050083,연애술사,천세환,2004,20050520,장편,한국,멜로/로맨스,㈜필름지
327,20050011,파송송 계란탁,오상훈,2004,20050218,장편,한국,코미디,(주)굿플레이어
328,20050141,천군,민준기,2005,20050715,장편,한국,액션,(주)싸이더스
329,20050045,"안녕, 형아",임태형,2004,20050527,장편,한국,드라마,(주)명필름
330,20050216,형사; Duelist,이명세,2005,20050908,장편,한국,멜로/로맨스,웰메이드엔터테인먼트
331,20050256,새드무비,권종관,2005,20051020,장편,한국,드라마,(주)아이필름홀딩스
332,20162974,샤크스톰 2 : 샤크네이도,안소니 C. 페란트,2014,20160414,장편,미국,공포(호러),(주)아이필름홀딩스
333,20153861,슈퍼 샤크,프레드 올렌 레이,2011,20150903,장편,미국,액션,(주)아이필름홀딩스
334,20144504,변종샤크,그리프 퍼스트,2011,20141211,장편,미국,SF,(주)아이필름홀딩스
335,20141132,샤크어택,스콧 휠러,2013,20140904,장편,캐나다,액션,(주)아이필름홀딩스
336,20141862,샤크 스톰,안소니 C. 페란트,2013,20140924,장편,미국,SF,(주)아이필름홀딩스
337,20136467,크레이지 샤크,크리스토퍼 레이,2012,20131204,장편,미국,스릴러,(주)아이필름홀딩스
338,20050007,그때 그 사람들,임상수,2005,20050203,장편,한국,미스터리,(주)엠케이픽처스 
339,20050046,남극일기,임필성,2004,20050519,장편,한국,스릴러,㈜미로비젼
340,20050112,배트맨 비긴즈,크리스토퍼 놀란,2005,20050624,장편,미국,범죄,워너 브러더스 픽쳐스
341,20050271,오로라 공주,방은진,2005,20051027,장편,한국,범죄,(주)이스트필름
342,20050233,강력 3반,손희창 ,2005,20050929,장편,한국,액션,(주)씨네넷
343,20040776,쿵푸 허슬,주성치,2004,20050114,장편,중국,코미디,콜럼비아 픽쳐스 필름 프로덕션
344,20040774,몽정기2,정초신,2004,20050114,장편,한국,코미디,(주)엠케이픽처스 
345,20048103,오션스 트웰브,스티븐 소더버그,2004,20050107,장편,호주,범죄,워너 브러더스 픽쳐스
346,20040779,레모니 스니켓의 위험한 대결,브래드 실버링,2004,20050128,장편,미국,코미디,드림웍스 SKG
347,20050028,밀리언 달러 베이비 ,클린트 이스트우드,2004,20050310,장편,미국,드라마,워너 브러더스 픽쳐스
348,20050291,그림형제 : 마르바덴 숲의 전설,테리 길리엄,2005,20051117,장편,미국,판타지,디멘션 필름즈
349,20050333,왕의 남자,이준익,2005,20051229,장편,한국,드라마,㈜씨네월드
350,20136049,숨바꼭질,허정,2013,20130814,장편,한국,스릴러,(주)드림캡쳐
351,20140253,숨바꼭질 : 극장판 - 도시전설,토리이 야즈,2012,20140815,장편,일본,공포(호러),(주)드림캡쳐
352,20050255,플라이트 플랜,로베르트 슈벤트케,2005,20051118,장편,미국,드라마,터치스톤 픽쳐스
353,20050189,"이대로, 죽을 순 없다(Short Time)",이영은 ,2005,20050818,장편,한국,코미디,(주)매쉬필름
354,20165426,외출: 외로운 여자들,네지메 지로,2012,20160616,장편,일본,멜로/로맨스,(주)매쉬필름
355,20165425,누나 친구: 화려한 외출,카에데,2009,20160616,장편,일본,멜로/로맨스,(주)매쉬필름
356,20050220,외출,허진호,2005,20050907,장편,한국,멜로/로맨스,블루스톰(주)
357,20162815,유부녀 - 남편 외출중,스기야마 타로,2014,20160413,장편,일본,성인물(에로),블루스톰(주)
358,20141703,불안한 외출,김철민,2015,20151210,장편,한국,다큐멘터리,다큐창작소
359,20154941,외출 무삭제,기대호,2015,20150909,장편,한국,멜로/로맨스,(주)영화사 사계절
360,20050305,나의 결혼원정기,황병국,2005,20051123,장편,한국,드라마,튜브픽쳐스(주)
361,20050168,로봇(애니),카를로스 살다나,2005,20050728,장편,미국,코미디,블루스카이스튜디오
362,20050338,"나니아 연대기-사자,마녀 그리고 옷장",앤드류 아담슨,2005,20051229,장편,미국,가족,월트 디즈니 픽쳐스
363,20040749,에비에이터,마틴 스콜세지,2004,20050218,장편,독일,드라마,미라맥스 필름즈
364,20050033,Mr.히치: 당신을 위한 데이트 코치,앤디 테넌트,2005,20050311,장편,미국,멜로/로맨스,오버브룩 엔터테인먼트
365,20050318,6월의 일기,임경수,2005,20051201,장편,한국,드라마,(주)필름앤픽쳐스 
366,20157531,판타스틱 4,조쉬 트랭크,2015,20150820,장편,미국,액션,(주)필름앤픽쳐스 
367,20070059,판타스틱 4: 실버 서퍼의 위협,팀 스토리,2007,20070808,장편,미국,SF,이십세기폭스필름코퍼레이션
368,20050145,판타스틱4,팀 스토리,2005,20050811,장편,미국,액션,마블 엔터테인먼트
369,20050087,그루지,시미즈 다카시,2004,20050526,장편,일본,공포(호러),고스트하우스픽처스
370,20060310,그루지 2,시미즈 다카시,2006,20061116,장편,미국,공포(호러),고스트하우스픽처스
371,20090480,그루지 3,토비 윌킨스,2009,20090827,장편,미국,공포(호러),고스트하우스픽처스
372,20050288,무영검,김영준 ,2005,20051118,장편,한국,액션,(주)태원엔터테인먼트
373,20040772,역전의 명수,박흥식,2004,20050415,장편,한국,코미디,(주)태원엔터테인먼트
374,20050065,트리플 X2 : 넥스트 레벨,리 타마호리,2005,20050429,장편,미국,범죄,레볼루션 스튜디오
375,20050258,신화 : 진시황릉의 비밀,당계례,2004,20051013,장편,홍콩,액션,차이나필름그룹
376,19930150,구두가 발에 맞는다면,톰 클레그,1990,19930605,장편,미국,코미디,차이나필름그룹
377,20050160,가발,원신연,2005,20050812,장편,한국,공포(호러),코리아 엔터테인먼트
378,20040775,키다리 아저씨,공정식,2004,20050114,장편,한국,드라마,웰메이드엔터테인먼트
379,20050253,유령신부(애니),팀 버튼 ,2005,20051103,장편,영국,애니메이션,워너 브러더스 픽쳐스
380,20050222,신데렐라맨,론 하워드,2005,20050915,장편,미국,드라마,터치스톤 픽쳐스
381,20050142,여고괴담 4 : 목소리,최익환,2004,20050715,장편,한국,공포(호러),(주)씨네이천
382,20050037,호스티지,플로렝 에밀리오 시리,2005,20050318,장편,미국,스릴러,미라맥스 필름즈
383,20040705,월드 오브 투모로우,케리 코란,2004,20050114,장편,미국,SF,파라마운트 픽쳐스
384,20050278,월래스와 그로밋 : 거대토끼의 저주,닉 파크,2005,20051104,장편,영국,애니메이션,드림웍스 SKG
385,20050276,"사랑해, 말순씨",박흥식,2005,20051103,장편,한국,드라마,블루스톰(주)
386,20050186,옹박 : 두번째 미션,프라차야 핀카엡,2005,20050818,장편,태국,액션,사하몽콜필름 
387,20040790,뉴 폴리스 스토리,진목승,2004,20050121,장편,홍콩,액션,차이나필름그룹
388,20050237,미스터 주부퀴즈왕,유선동,2005,20050930,장편,한국,코미디,폴스타엔터테인먼트
389,19980213,왝 더 독 ,베리 레빈슨 ,1997,19980912,장편,미국,코미디,볼티모어픽쳐스
390,20070519,올 어바웃 러브,토마스 빈터베르그,2003,20071018,장편,덴마크,드라마,TF1 필름 프로덕션
391,20134069,씬 시티: 다크히어로의 부활,프랭크 밀러,2013,20140911,장편,미국,액션,TF1 필름 프로덕션
392,20050084,씬 시티,프랭크 밀러,2005,20050630,장편,미국,범죄,디멘션 필름즈
393,20050221,나이트 플라이트,웨스 크레이븐,2005,20050909,장편,미국,스릴러,드림웍스 SKG
394,20050263,레전드 오브 조로,마틴 캠벨,2005,20051028,장편,미국,액션,엠블린엔터테인먼트
395,20100103,셔터 아일랜드,마틴 스콜세지,2009,20100318,장편,미국,드라마,파라마운트 픽쳐스
396,20050129,셔터,팍품 웡품,2004,20050630,장편,태국,공포(호러),GMM픽처스
397,20050238,칠검,서극,2005,20050929,장편,홍콩,액션,중국전영합작제편공사
398,20137865,천하칠검 양가장,우인태,2013,20130502,장편,중국,드라마,중국전영합작제편공사
399,20050185,애프터 선셋,브렛 래트너,2004,20050825,장편,미국,코미디,중국전영합작제편공사
400,20050069,인터프리터,시드니 폴락,2005,20050422,장편,영국,드라마,워킹 타이틀 필름
401,20050319,저스트 라이크 헤븐,마크 S. 워터스,2005,20051201,장편,미국,코미디,드림웍스 SKG
402,20081681,쏘우 V,데이빗 해클,2008,20081203,장편,미국,범죄,드림웍스 SKG
